Sat Sep 18 16:57:06 CST 2010
SIMULATION DURATION: 300.0S, AODV+TCP

--- Hop Node Number:2 ---
#       flow   flowType   src   dst            time         throughput

           0        tcp     0     2         63.4216            226.297
           0        tcp     0     2         64.4228            225.018
           0        tcp     0     2         65.4406            225.354
           0        tcp     0     2         66.4578            225.503
           0        tcp     0     2         67.4648            223.729
           0        tcp     0     2         68.4812            225.658
           0        tcp     0     2         69.4904            223.238
           0        tcp     0     2         70.4957            224.086
           0        tcp     0     2         71.4983            224.687
           0        tcp     0     2         72.5142            225.807
           0        tcp     0     2         73.5177             224.48
           0        tcp     0     2         74.5223            224.245
           0        tcp     0     2         75.5404            221.292
           0        tcp     0     2         76.5471             223.78
           0        tcp     0     2         77.5481            225.034
           0        tcp     0     2         78.5568             223.35
           0        tcp     0     2          79.563            223.892
           0        tcp     0     2         80.5717            223.336
           0        tcp     0     2         81.5841            222.528
           0        tcp     0     2         82.6017            225.393
           0        tcp     0     2         83.6083            223.799
           0        tcp     0     2         84.6131            224.208
           0        tcp     0     2         85.6185            224.086
           0        tcp     0     2         86.6362            225.367
           0        tcp     0     2         87.6475            222.773
           0        tcp     0     2         88.6504            224.618
           0        tcp     0     2         89.6546            224.348
           0        tcp     0     2         90.6597            224.129
           0        tcp     0     2         91.6782            225.208
           0        tcp     0     2         92.6858            223.588
           0        tcp     0     2         93.6913            224.061
           0        tcp     0     2         94.6928            224.927
           0        tcp     0     2         95.6939            225.041
           0        tcp     0     2         96.6955            224.918
           0        tcp     0     2         97.6991             224.47
           0        tcp     0     2         98.7035            224.295
           0        tcp     0     2         99.7059            224.746



--- Hop Node Number:4 ---
#       flow   flowType   src   dst            time         throughput

           0        tcp     0     3         2.02254            148.212
           0        tcp     0     3          3.0562            146.617
           0        tcp     0     3         4.08488            147.327
           0        tcp     0     3          5.0958            149.915
           0        tcp     0     3         6.09651             147.35
           0        tcp     0     3         7.10115            150.853
           0        tcp     0     3         8.11801            149.039
           0        tcp     0     3         9.11902            147.307
           0        tcp     0     3         10.1356            149.086
           0        tcp     0     3         11.1406            146.719
           0        tcp     0     3         12.1583            148.912
           0        tcp     0     3         13.1819             148.06
           0        tcp     0     3         14.2061            147.968
           0        tcp     0     3         15.2096            151.028
           0        tcp     0     3          16.233            148.088
           0        tcp     0     3         17.2338            147.329
           0        tcp     0     3         18.2464            149.675
           0        tcp     0     3         19.2599            149.533
           0        tcp     0     3         20.2797            148.601
           0        tcp     0     3         21.2981            148.828
           0        tcp     0     3         22.3103            149.726
           0        tcp     0     3         23.3262            145.144
           0        tcp     0     3         24.3531            147.581
           0        tcp     0     3         25.3739            148.465
           0        tcp     0     3         26.3768            147.022
           0        tcp     0     3          27.388            145.828
           0        tcp     0     3         28.4133            143.819
           0        tcp     0     3         29.4396            143.673
           0        tcp     0     3          30.458              144.8
           0        tcp     0     3         31.4804             144.22
           0        tcp     0     3          32.508            143.497
           0        tcp     0     3         33.5306            144.188
           0        tcp     0     3         34.5537            144.137
           0        tcp     0     3         35.5756            144.291
           0        tcp     0     3         36.5775            143.085
           0        tcp     0     3         37.5982            144.469
           0        tcp     0     3         38.6077            142.009
           0        tcp     0     3         39.6286            144.433
           0        tcp     0     3         40.6567            143.436
           0        tcp     0     3         41.6813            143.906
           0        tcp     0     3         42.7066             143.82
           0        tcp     0     3         43.7318            143.827
           0        tcp     0     3         44.7552            144.085
           0        tcp     0     3         45.7817            143.658
           0        tcp     0     3         46.7982            145.066
           0        tcp     0     3         47.8018            142.845
           0        tcp     0     3         48.8225            144.463
           0        tcp     0     3         49.8407            144.819
           0        tcp     0     3         50.8549            145.392
           0        tcp     0     3         51.8797            143.886
           0        tcp     0     3            52.9            144.528
           0        tcp     0     3         53.9221            144.266
           0        tcp     0     3         54.9458            144.035
           0        tcp     0     3         55.9684            144.198
           0        tcp     0     3         56.9905            144.269
           0        tcp     0     3         58.0135            144.135
           0        tcp     0     3         59.0299            145.089
           0        tcp     0     3         60.0464            141.022
           0        tcp     0     3         61.0726            143.693
           0        tcp     0     3          62.092             144.65
           0        tcp     0     3          63.093            143.213
           0        tcp     0     3         64.1195            143.653
           0        tcp     0     3         65.1469            143.532
           0        tcp     0     3         66.1649            144.847
           0        tcp     0     3         67.1704            142.571
           0        tcp     0     3         68.1863            145.156
           0        tcp     0     3         69.1899            142.841
           0        tcp     0     3         70.2076             144.89
           0        tcp     0     3         71.2088            143.187
           0        tcp     0     3         72.2354            143.637
           0        tcp     0     3         73.2594            143.993
           0        tcp     0     3         74.2796            144.542
           0        tcp     0     3         75.2886            146.148
           0        tcp     0     3         76.2905            143.085
           0        tcp     0     3         77.3158             143.82
           0        tcp     0     3         78.3401            143.952
           0        tcp     0     3         79.3557            145.188
           0        tcp     0     3         80.3753            144.618
           0        tcp     0     3         81.3975            144.258
           0        tcp     0     3         82.3978            143.324
           0        tcp     0     3         83.4228            143.855
           0        tcp     0     3         84.4405            144.884
           0        tcp     0     3         85.4442            142.839
           0        tcp     0     3         86.4651             144.43
           0        tcp     0     3         87.4876             144.22
           0        tcp     0     3         88.5115            144.006
           0        tcp     0     3          89.538            143.654
           0        tcp     0     3         90.5631            143.844
           0        tcp     0     3         91.5791            145.142
           0        tcp     0     3         92.5978            144.743
           0        tcp     0     3         93.6225            143.908
           0        tcp     0     3         94.6235             143.21
           0        tcp     0     3         95.6281            142.703
           0        tcp     0     3         96.6391            145.855
           0        tcp     0     3         97.6628            144.042
           0        tcp     0     3         98.6764            145.477
           0        tcp     0     3         99.6967            144.526



--- Hop Node Number:5 ---
#       flow   flowType   src   dst            time         throughput

           0        tcp     0     4         2.02879             115.46
           0        tcp     0     4         3.04006             109.36
           0        tcp     0     4         4.05724            112.751
           0        tcp     0     4         5.07809            112.345
           0        tcp     0     4         6.09425            112.864
           0        tcp     0     4         7.11386              116.5
           0        tcp     0     4         8.16077            113.461
           0        tcp     0     4         9.16442            126.514
           0        tcp     0     4         10.1808            132.986
           0        tcp     0     4         11.1852            118.263
           0        tcp     0     4          12.192            113.919
           0        tcp     0     4          13.217            115.885
           0        tcp     0     4         14.2307            72.7341
           0        tcp     0     4         15.2537            152.137
           0        tcp     0     4         16.2728            144.704
           0        tcp     0     4         17.2746            110.386
           0        tcp     0     4         18.2783             89.779
           0        tcp     0     4         20.0551            62.2424
           0        tcp     0     4         21.0553            94.1907
           0        tcp     0     4         22.0602             114.13
           0        tcp     0     4         23.0743            113.095
           0        tcp     0     4         24.0879            96.9837
           0        tcp     0     4         25.1063             116.64
           0        tcp     0     4          26.141            114.797
           0        tcp     0     4         27.1561            121.057
           0        tcp     0     4         28.1563             147.43
           0        tcp     0     4         29.1745            152.859
           0        tcp     0     4         30.1854            129.662
           0        tcp     0     4          31.207            112.261
           0        tcp     0     4         32.2442            106.622
           0        tcp     0     4         33.2789            110.841
           0        tcp     0     4         34.2955            112.814
           0        tcp     0     4         35.3112            112.923
           0        tcp     0     4          36.322            109.405
           0        tcp     0     4         37.3349             109.19
           0        tcp     0     4         38.3615            107.724
           0        tcp     0     4         40.5472            48.7237
           0        tcp     0     4         41.5808            114.924
           0        tcp     0     4         42.5941            117.221
           0        tcp     0     4         44.0512            81.5238
           0        tcp     0     4         45.0714            116.425
           0        tcp     0     4         46.0777            97.6913
           0        tcp     0     4         47.0969            112.527
           0        tcp     0     4          48.125            111.553
           0        tcp     0     4         49.1344            113.619
           0        tcp     0     4         50.1694            98.9388
           0        tcp     0     4          51.194            115.927
           0        tcp     0     4         52.2255            111.187
           0        tcp     0     4         53.2491            112.049
           0        tcp     0     4         54.2841            114.764
           0        tcp     0     4         55.3017            112.706
           0        tcp     0     4         56.3143            117.305
           0        tcp     0     4         57.3518            110.545
           0        tcp     0     4         58.3762             111.95
           0        tcp     0     4         59.4028            111.723
           0        tcp     0     4         60.4172            117.089
           0        tcp     0     4         61.4478            143.085
           0        tcp     0     4         62.4529            142.639
           0        tcp     0     4         63.4639             141.79
           0        tcp     0     4         64.4957            138.943
           0        tcp     0     4         65.5129            136.916
           0        tcp     0     4         66.5226            105.469
           0        tcp     0     4         67.5384            112.901
           0        tcp     0     4         68.5634            123.884
           0        tcp     0     4         69.5784            129.133
           0        tcp     0     4         70.6239            109.701
           0        tcp     0     4         71.6377             113.12
           0        tcp     0     4           72.66            112.188
           0        tcp     0     4         73.6673            142.328
           0        tcp     0     4         74.6724             142.62
           0        tcp     0     4          75.688            141.157
           0        tcp     0     4         76.7024            137.293
           0        tcp     0     4          77.703            106.432
           0        tcp     0     4         78.7089            122.158
           0        tcp     0     4         79.7216            137.518
           0        tcp     0     4         80.7435            136.287
           0        tcp     0     4         81.7599            116.865
           0        tcp     0     4         82.7739            113.096
           0        tcp     0     4         83.7807            142.396
           0        tcp     0     4         84.7957            141.249
           0        tcp     0     4         85.8326            138.257
           0        tcp     0     4         86.8485            137.086
           0        tcp     0     4         87.8586            141.918
           0        tcp     0     4         88.8614            134.798
           0        tcp     0     4         89.8948            134.761
           0        tcp     0     4         90.9107            129.023
           0        tcp     0     4         91.9145            114.255
           0        tcp     0     4           92.98            99.9425
           0        tcp     0     4         93.9985            104.562
           0        tcp     0     4         95.0155            100.693
           0        tcp     0     4         96.0313            108.871
           0        tcp     0     4         97.0583            135.605
           0        tcp     0     4         98.0586            102.364
           0        tcp     0     4         99.0648             105.84



--- Hop Node Number:6 ---
#       flow   flowType   src   dst            time         throughput

           0        tcp     0     5         2.01518            96.8341
           0        tcp     0     5         3.09833             98.321
           0        tcp     0     5         4.15369            100.909
           0        tcp     0     5         5.16052            101.706
           0        tcp     0     5         6.17326            105.156
           0        tcp     0     5         7.19928            95.8115
           0        tcp     0     5         8.21721             104.62
           0        tcp     0     5          9.2221            97.8262
           0        tcp     0     5         10.2226            98.2579
           0        tcp     0     5         11.2813             100.59
           0        tcp     0     5          12.298            100.711
           0        tcp     0     5         13.3178            100.413
           0        tcp     0     5         14.3214            102.034
           0        tcp     0     5         15.3549            103.049
           0        tcp     0     5         16.3645            105.481
           0        tcp     0     5         17.3791            100.929
           0        tcp     0     5         18.3896            109.441
           0        tcp     0     5         19.4054            137.096
           0        tcp     0     5          20.431            135.793
           0        tcp     0     5         21.4379            97.6214
           0        tcp     0     5          22.475            102.688
           0        tcp     0     5          23.496            132.393
           0        tcp     0     5         25.0933            20.5139
           0        tcp     0     5         26.1122            92.4632
           0        tcp     0     5         27.1199            93.4887
           0        tcp     0     5         28.1494            111.399
           0        tcp     0     5         29.2146            92.2877
           0        tcp     0     5         30.2411            99.7598
           0        tcp     0     5         31.2539            141.551
           0        tcp     0     5         32.2548            139.139
           0        tcp     0     5         33.2609            101.772
           0        tcp     0     5         34.2664            93.6969
           0        tcp     0     5          35.285            88.4643
           0        tcp     0     5         36.2922            122.009
           0        tcp     0     5          37.319            87.7542
           0        tcp     0     5          38.335            104.817
           0        tcp     0     5          39.345            89.2217
           0        tcp     0     5         40.4191            87.7118
           0        tcp     0     5          41.425            114.016
           0        tcp     0     5          42.452            135.604
           0        tcp     0     5         43.4855            118.894
           0        tcp     0     5         44.5043            96.4869
           0        tcp     0     5          45.507            40.8527
           0        tcp     0     5         46.5105            85.7102
           0        tcp     0     5         47.5301            88.3809
           0        tcp     0     5         48.5501            92.3618
           0        tcp     0     5         49.6027            85.6125
           0        tcp     0     5         50.6047            89.9292
           0        tcp     0     5         51.6435            90.6854
           0        tcp     0     5         52.6526            101.477
           0        tcp     0     5          53.722            107.246
           0        tcp     0     5         54.7283            89.5469
           0        tcp     0     5         55.7649            90.8854
           0        tcp     0     5         56.7817            84.5975
           0        tcp     0     5         57.8003            92.4819
           0        tcp     0     5         58.8014             85.928
           0        tcp     0     5         59.8506            97.5966
           0        tcp     0     5         60.8753            87.9353
           0        tcp     0     5          61.908            95.1908
           0        tcp     0     5         62.9411            83.2607
           0        tcp     0     5         63.9955            77.6978
           0        tcp     0     5          65.021            87.8715
           0        tcp     0     5         66.0352            88.8435
           0        tcp     0     5         67.0395            89.7278
           0        tcp     0     5         68.0445            110.044
           0        tcp     0     5         69.0707            115.755
           0        tcp     0     5         70.1178            86.0592
           0        tcp     0     5         71.1249             122.01
           0        tcp     0     5         72.1499            131.865
           0        tcp     0     5         73.1508             143.24
           0        tcp     0     5           74.16            137.985
           0        tcp     0     5          75.187            135.613
           0        tcp     0     5         76.1922            126.317
           0        tcp     0     5         77.2079            120.973
           0        tcp     0     5         78.2594            136.345
           0        tcp     0     5         79.2631            126.501
           0        tcp     0     5         80.2995            86.9471
           0        tcp     0     5         81.3738            87.6991
           0        tcp     0     5         83.1329             53.555
           0        tcp     0     5         84.1881            93.1577
           0        tcp     0     5         85.1951            93.5519
           0        tcp     0     5         86.2471            93.4465
           0        tcp     0     5         87.2587            89.0799
           0        tcp     0     5         88.2999            90.4767
           0        tcp     0     5         89.3053            97.7748
           0        tcp     0     5         90.3191            96.9729
           0        tcp     0     5         91.3233            138.679
           0        tcp     0     5         92.3641            133.801
           0        tcp     0     5         93.3853            100.273
           0        tcp     0     5         94.4064            84.2382
           0        tcp     0     5         95.4968            90.1583
           0        tcp     0     5         96.5152            96.5231
           0        tcp     0     5         97.5373            136.257
           0        tcp     0     5          98.542            134.538
           0        tcp     0     5         99.5546             133.48



--- Hop Node Number:7 ---
#       flow   flowType   src   dst            time         throughput

           0        tcp     0     6         2.00888            89.3186
           0        tcp     0     6         3.08014            65.0002
           0        tcp     0     6         4.10409            96.0049
           0        tcp     0     6         5.16457            92.6976
           0        tcp     0     6           6.235            88.0091
           0        tcp     0     6         7.28905            97.1497
           0        tcp     0     6         8.31878            35.7996
           0        tcp     0     6         9.32788             93.358
           0        tcp     0     6         10.3906            84.7965
           0        tcp     0     6         11.4303            55.1522
           0        tcp     0     6          12.431            90.0473
           0        tcp     0     6         13.4766            94.0196
           0        tcp     0     6         14.4883            93.1194
           0        tcp     0     6         15.5216            55.4971
           0        tcp     0     6         16.5336            52.6125
           0        tcp     0     6          17.541             93.517
           0        tcp     0     6          18.558            140.965
           0        tcp     0     6           19.57            121.425
           0        tcp     0     6         20.5777            105.687
           0        tcp     0     6         21.5911            92.9548
           0        tcp     0     6         22.6263            102.878
           0        tcp     0     6         23.6374            133.684
           0        tcp     0     6           24.64            130.732
           0        tcp     0     6         25.6545            141.309
           0        tcp     0     6         26.6978             102.08
           0        tcp     0     6         27.7442            129.172
           0        tcp     0     6         28.7635            136.628
           0        tcp     0     6         29.7754            145.724
           0        tcp     0     6         30.7947            140.649
           0        tcp     0     6         31.8027            142.218
           0        tcp     0     6         32.8295            139.621
           0        tcp     0     6         33.8341            142.704
           0        tcp     0     6         34.8479              121.2
           0        tcp     0     6         36.1287             51.169
           0        tcp     0     6         37.1503            96.2221
           0        tcp     0     6         38.1649            52.4851
           0        tcp     0     6         39.1842            132.599
           0        tcp     0     6         40.2002            145.135
           0        tcp     0     6         41.2033            134.757
           0        tcp     0     6         42.2153            113.329
           0        tcp     0     6         43.2263            141.793
           0        tcp     0     6         44.2282            134.914
           0        tcp     0     6         45.2445            100.757
           0        tcp     0     6         46.3391            26.1939
           0        tcp     0     6          47.347            93.4722
           0        tcp     0     6         48.3814            130.678
           0        tcp     0     6         49.3872            142.527
           0        tcp     0     6         50.3964            142.058
           0        tcp     0     6         51.3991            138.881
           0        tcp     0     6         52.4004            134.994
           0        tcp     0     6         53.4161            133.086
           0        tcp     0     6         54.4394            140.089
           0        tcp     0     6          55.454            137.266
           0        tcp     0     6         56.4619            134.108
           0        tcp     0     6         57.4669            142.647
           0        tcp     0     6         58.4723            142.588
           0        tcp     0     6         59.5232            89.6447
           0        tcp     0     6         60.5474            115.977
           0        tcp     0     6         61.6265            87.3012
           0        tcp     0     6         62.6784            77.8823
           0        tcp     0     6          63.687            134.008
           0        tcp     0     6          64.691            138.714
           0        tcp     0     6          65.691             143.36
           0        tcp     0     6         66.6941            138.831
           0        tcp     0     6         67.7148            140.445
           0        tcp     0     6         68.7161            139.095
           0        tcp     0     6         69.7257            146.053
           0        tcp     0     6         70.7455            136.555
           0        tcp     0     6         71.7722            83.7788
           0        tcp     0     6         72.7766            85.6373
           0        tcp     0     6         73.8499            80.1428
           0        tcp     0     6         74.8682            120.676
           0        tcp     0     6         75.8786            97.2935
           0        tcp     0     6          81.081           0.787323
           0        tcp     0     6         82.0903            81.1681
           0        tcp     0     6         83.0942            93.8396
           0        tcp     0     6         84.1176            96.0567
           0        tcp     0     6         85.1253            142.263
           0        tcp     0     6         86.1327            105.713
           0        tcp     0     6          87.161            91.6133
           0        tcp     0     6         88.1762            84.7272
           0        tcp     0     6         89.1841            73.1525
           0        tcp     0     6         90.2078            88.0264
           0        tcp     0     6         91.2166            77.1484
           0        tcp     0     6         92.2361            140.609
           0        tcp     0     6         93.2708            142.511
           0        tcp     0     6         94.2801            133.932
           0        tcp     0     6         95.2873            138.257
           0        tcp     0     6         96.2955            134.077
           0        tcp     0     6         97.3143            136.685
           0        tcp     0     6         98.3315            124.837
           0        tcp     0     6         99.3429            141.744



--- Hop Node Number:8 ---
#       flow   flowType   src   dst            time         throughput

           0        tcp     0     7         2.03478            79.1667
           0        tcp     0     7         3.58456            52.8589
           0        tcp     0     7         5.08317            54.6642
           0        tcp     0     7         6.58577            54.5187
           0        tcp     0     7         8.09202            40.7902
           0        tcp     0     7         9.09752             48.883
           0        tcp     0     7         10.1859            94.0809
           0        tcp     0     7          11.596             49.384
           0        tcp     0     7         12.6323            47.4291
           0        tcp     0     7         13.6366            89.7203
           0        tcp     0     7         14.6687            83.3445
           0        tcp     0     7         15.6878            88.4235
           0        tcp     0     7          16.695            121.999
           0        tcp     0     7         17.7001            130.405
           0        tcp     0     7         19.0895            47.1689
           0        tcp     0     7         20.0952            93.6751
           0        tcp     0     7         21.1415            90.0372
           0        tcp     0     7         22.1501            134.019
           0        tcp     0     7         23.1597            133.881
           0        tcp     0     7         24.2164            135.675
           0        tcp     0     7         25.2262            129.801
           0        tcp     0     7         26.2267            139.184
           0        tcp     0     7         27.2371            141.891
           0        tcp     0     7         28.2683             103.27
           0        tcp     0     7         30.6755            13.6124
           0        tcp     0     7         31.6921             141.03
           0        tcp     0     7         32.7176            139.786
           0        tcp     0     7          33.737            112.506
           0        tcp     0     7         34.7486            129.579
           0        tcp     0     7         35.7499             94.079
           0        tcp     0     7         36.7904            82.6723
           0        tcp     0     7         37.7904            118.783
           0        tcp     0     7         38.8617             91.757
           0        tcp     0     7         39.8834             112.25
           0        tcp     0     7         40.8982            137.239
           0        tcp     0     7         41.9262             143.44
           0        tcp     0     7         42.9381            121.429
           0        tcp     0     7         43.9766            78.8903
           0        tcp     0     7         44.9937             132.89
           0        tcp     0     7         45.9949            147.277
           0        tcp     0     7         47.0006            105.895
           0        tcp     0     7          48.022            136.348
           0        tcp     0     7         49.0234            134.981
           0        tcp     0     7         50.0507            91.7007
           0        tcp     0     7         51.1081            135.572
           0        tcp     0     7         52.1218            141.429
           0        tcp     0     7         53.1521             139.14
           0        tcp     0     7         54.1572             138.56
           0        tcp     0     7         55.1684            137.726
           0        tcp     0     7         56.1876            136.643
           0        tcp     0     7         57.2037            137.056
           0        tcp     0     7         58.2243            136.451
           0        tcp     0     7         59.2487            139.943
           0        tcp     0     7         60.2702            136.331
           0        tcp     0     7         61.2821             145.72
           0        tcp     0     7         62.2888             138.34
           0        tcp     0     7         63.3185             135.25
           0        tcp     0     7         64.3197            85.9123
           0        tcp     0     7         65.3439            115.981
           0        tcp     0     7         66.3686            139.905
           0        tcp     0     7         67.3946            111.774
           0        tcp     0     7         68.4061            137.691
           0        tcp     0     7         69.4157            141.994
           0        tcp     0     7         70.4319            137.047
           0        tcp     0     7         71.4485            132.949
           0        tcp     0     7         72.4734             143.88
           0        tcp     0     7          73.478            142.697
           0        tcp     0     7         74.5002            116.209
           0        tcp     0     7          75.526            79.8578
           0        tcp     0     7         76.6669            21.5422
           0        tcp     0     7         77.6681            122.726
           0        tcp     0     7         78.6691            135.036
           0        tcp     0     7         79.6978            135.372
           0        tcp     0     7         80.6999            134.893
           0        tcp     0     7         81.7221            140.237
           0        tcp     0     7          82.737            108.978
           0        tcp     0     7          83.765            79.6871
           0        tcp     0     7         84.8087            98.1097
           0        tcp     0     7         85.8287            140.556
           0        tcp     0     7         86.8543            139.775
           0        tcp     0     7         87.8664            141.651
           0        tcp     0     7         88.8821            137.112
           0        tcp     0     7         89.8822            139.243
           0        tcp     0     7         90.9067            139.938
           0        tcp     0     7         91.9414            134.591
           0        tcp     0     7          92.964            144.202
           0        tcp     0     7         93.9994            98.8985
           0        tcp     0     7         95.0377             138.06
           0        tcp     0     7         96.0676            139.204
           0        tcp     0     7         97.0954             83.688
           0        tcp     0     7         98.1144             140.69
           0        tcp     0     7         99.1362            108.234



--- Hop Node Number:9 ---
#       flow   flowType   src   dst            time         throughput

           0        tcp     0     8           2.028            75.7044
           0        tcp     0     8         3.05233            83.9728
           0        tcp     0     8         4.61096            47.3032
           0        tcp     0     8         5.61987            85.2562
           0        tcp     0     8         6.66916            15.6143
           0        tcp     0     8         7.71869            85.8599
           0        tcp     0     8         8.73407            88.7468
           0        tcp     0     8         9.75875            83.9445
           0        tcp     0     8         10.7856            51.8557
